,index,term,course,Course,Instructor,Qtr/Yr,Enrollment,CAPEs Returned,Question,Freshman,Sophomore,Junior,Senior,Graduate,Extension,Visitor,Major,Minor,Gen. Ed.,Elective,Interest,A,B,C,D,F,P,NP,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Not Applicable,0-1,2-3,4-5,6-7,8-9,10-11,12-13,14-15,16-17,18-19,20 or more,Very Rarely,Some of the Time,Most of the Time,Yes,No,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
77,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Instructor’s lecture style facilitates note-taking.,00%,00%,00%,00%,267%,133%,3,5.00,0.00,,,,,
78,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,Instructor shows concern for students' learning.,00%,00%,00%,00%,3100%,00%,3,5.00,0.00,,,,,
81,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Instructor promotes appropriate questions/discussion.,00%,00%,00%,00%,3100%,00%,3,5.00,0.00,,,,,
84,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Instructor is accessible outside of class.,00%,00%,00%,00%,3100%,00%,3,5.00,0.00,,,,,
87,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,Instructor starts and finishes class on time.,00%,00%,00%,00%,3100%,00%,3,5.00,0.00,,,,,
90,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,Instructor is effective in promoting academic integrity.,00%,00%,00%,00%,3100%,00%,3,5.00,0.00,,,,,
93,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",00%,00%,00%,00%,00%,00%,0,0.00,,,,,,
96,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,#Resp,Mean,StDev,,,,,,,,,
99,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Do you recommend this professor overall?,3100%,00%,3,1.00,0.00,,,,,,,,,
100,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Custom Question 5,Custom Question 5,Custom Question 5,Custom Question 5,Custom Question 5,Custom Question 5,Custom Question 5,Custom Question 5,Custom Question 5,Custom Question 5,Custom Question 5,Custom Question 5,0,0.00,
104,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,FA12,MUS 2AK,MUS 2AK (C00) - Basic Keyboard                ,"Blair, Kyle Adam",FA12,4,3,General Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,FA12,MUS 2AK,,,,,,Your class level is,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,FA12,MUS 2AK,,,,,,Your reason for taking this class is,,,,,,,,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,FA12,MUS 2AK,,,,,,What grade do you expect in this class?,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,FA12,MUS 2AK,,,,,,I learned a great deal from this course.,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,FA12,MUS 2AK,,,,,,How many hours a week do you spend studying outside of class on average?,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
6,0.0,FA12,MUS 2AK,,,,,,How often do you attend this course?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,,,,,,,
7,0.0,FA12,MUS 2AK,,,,,,The course material is intellectually stimulating.,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,FA12,MUS 2AK,,,,,,Assignments promote learning.,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,FA12,MUS 2AK,,,,,,Required reading is useful.,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,FA12,MUS 2AK,,,,,,This course is difficult relative to others.,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,FA12,MUS 2AK,,,,,,Exams are representative of the course material.,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0,FA12,MUS 2AK,,,,,,Do you recommend this course overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,
13,0.0,FA12,MUS 2AK,,,,,,Instructor displays a proficient command of the material.,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0,FA12,MUS 2AK,,,,,,Instructor is well prepared for classes.,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0,FA12,MUS 2AK,,,,,,Instructor's speech is clear and audible.,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0,FA12,MUS 2AK,,,,,,Instructor explains the course material well.,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.0,FA12,MUS 2AK,,,,,,Lectures hold your attention.,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0,FA12,MUS 2AK,,,,,,Instructor’s lecture style facilitates note-taking.,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0,FA12,MUS 2AK,,,,,,Instructor shows concern for students' learning.,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0,FA12,MUS 2AK,,,,,,Instructor promotes appropriate questions/discussion.,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0,FA12,MUS 2AK,,,,,,Instructor is accessible outside of class.,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0,FA12,MUS 2AK,,,,,,Instructor starts and finishes class on time.,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0,FA12,MUS 2AK,,,,,,Instructor is effective in promoting academic integrity.,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0,FA12,MUS 2AK,,,,,,"The instructor practiced effective teaching strategies that acknowledged and valued differences among students, including differences of race and gender identity.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0,FA12,MUS 2AK,,,,,,Do you recommend this professor overall?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,
0,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,PLEASE COMMENT ON THE FOLLOWING:,,,
3,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freshman,Sophomore,Junior,Senior,Graduate,Extension,Visitor,#Resp,Mean,StDev,,,,
6,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Your class level is,00%,267%,133%,00%,00%,00%,00%,3,,,,,,
7,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Major,Minor,Gen. Ed.,Elective,Interest,#Resp,Mean,StDev,,,,,,
10,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Your reason for taking this class is,133%,133%,00%,00%,133%,3,,,,,,,,
11,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,B,C,D,F,P,NP,#Resp,Mean,StDev,,,,
14,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,What grade do you expect in this class?,3100%,00%,00%,00%,00%,00%,00%,3,4.00,0.00,,,,
15,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,GENERAL QUESTIONS,,,
19,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Not Applicable,#Resp,Mean,StDev,,,,,
22,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,I learned a great deal from this course.,00%,00%,133%,267%,00%,00%,3,3.67,0.47,,,,,
23,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-1,2-3,4-5,6-7,8-9,10-11,12-13,14-15,16-17,18-19,20 or more,#Resp,Mean,StDev
26,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,How many hours a week do you spend studying outside of class on average?,133%,133%,133%,00%,00%,00%,00%,00%,00%,00%,00%,3,2.50,1.63
27,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Rarely,Some of the Time,Most of the Time,#Resp,Mean,StDev,,,,,,,,
30,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,How often do you attend this course?,00%,00%,3100%,3,3.00,0.00,,,,,,,,
31,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COURSE MATERIAL MUS 2AK,COURSE MATERIAL MUS 2AK,COURSE MATERIAL MUS 2AK,COURSE MATERIAL MUS 2AK,COURSE MATERIAL MUS 2AK,COURSE MATERIAL MUS 2AK,COURSE MATERIAL MUS 2AK,COURSE MATERIAL MUS 2AK,COURSE MATERIAL MUS 2AK,COURSE MATERIAL MUS 2AK,COURSE MATERIAL MUS 2AK,COURSE MATERIAL MUS 2AK,,,
35,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Not Applicable,#Resp,Mean,StDev,,,,,
38,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,The course material is intellectually stimulating.,00%,00%,00%,133%,267%,00%,3,4.67,0.47,,,,,
39,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Assignments promote learning.,00%,00%,00%,133%,267%,00%,3,4.67,0.47,,,,,
42,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Required reading is useful.,00%,133%,00%,133%,133%,00%,3,3.67,1.25,,,,,
45,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,This course is difficult relative to others.,00%,133%,267%,00%,00%,00%,3,2.67,0.47,,,,,
48,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Exams are representative of the course material.,00%,00%,00%,00%,3100%,00%,3,5.00,0.00,,,,,
51,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,#Resp,Mean,StDev,,,,,,,,,
54,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,Do you recommend this course overall?,3100%,00%,3,1.00,0.00,,,,,,,,,
55,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTRUCTOR Kyle Blair,INSTRUCTOR Kyle Blair,INSTRUCTOR Kyle Blair,INSTRUCTOR Kyle Blair,INSTRUCTOR Kyle Blair,INSTRUCTOR Kyle Blair,INSTRUCTOR Kyle Blair,INSTRUCTOR Kyle Blair,INSTRUCTOR Kyle Blair,INSTRUCTOR Kyle Blair,INSTRUCTOR Kyle Blair,INSTRUCTOR Kyle Blair,,,
59,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Not Applicable,#Resp,Mean,StDev,,,,,
62,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Instructor displays a proficient command of the material.,00%,00%,00%,00%,3100%,00%,3,5.00,0.00,,,,,
63,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Instructor is well prepared for classes.,00%,00%,00%,00%,3100%,00%,3,5.00,0.00,,,,,
66,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Instructor's speech is clear and audible.,00%,00%,00%,00%,3100%,00%,3,5.00,0.00,,,,,
69,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Instructor explains the course material well.,00%,00%,00%,133%,267%,00%,3,4.67,0.47,,,,,
72,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Lectures hold your attention.,00%,00%,00%,00%,3100%,00%,3,5.00,0.00,,,,,
75,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Instructor’s lecture style facilitates note-taking.,00%,133%,00%,133%,133%,00%,3,3.67,1.25,,,,,
78,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,FA12,MUS 2AK,,,,,,Grade received,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
